tsne1,tsne2,tsne3,class
16.905643,-146.45593,-78.24057,menu
-80.55137,-73.383804,78.60667,outside
13.940001,35.11168,66.606445,drink
130.26181,-70.07758,-111.99376,drink
3.8483322,87.79002,-61.46023,drink
-76.30232,-48.276756,-15.260419,outside
108.44513,102.17066,-44.82513,drink
7.6448274,8.069493,15.702614,drink
18.137714,-39.500412,67.18263,drink
-10.9004755,-188.80806,10.991187,drink
-23.537247,163.21103,85.53785,drink
-112.61014,-134.96788,50.736576,outside
7.263031,-18.41602,-79.649254,drink
-25.730745,-182.5043,-37.577652,menu
-115.924576,-25.846453,-91.565735,outside
38.274685,40.920845,91.36285,drink
-19.01,78.64957,106.20072,drink
59.15815,-172.18663,20.747171,drink
6.202307,85.41389,-41.876633,drink
-142.0664,28.898563,-24.251293,outside
24.90426,134.76833,-135.56659,drink
-28.141153,88.1583,6.7115617,drink
9.1473465,149.23843,36.70541,drink
-79.78313,-52.83818,138.87125,outside
8.942378,92.571045,105.475044,drink
132.75021,-27.23704,78.21244,drink
-53.336845,-83.6725,-139.2603,menu
1.0451074,-136.60011,-51.958935,menu
-55.435764,13.4584055,89.14447,outside
127.61307,-2.2712517,-80.35483,outside
-88.73264,-37.70108,40.407337,outside
79.36335,56.918728,-2.1361134,drink
73.246574,103.52054,6.0876126,outside
79.81655,-73.122375,52.68275,drink
-121.80661,24.300926,0.7168754,outside
12.465216,-106.57528,17.227432,outside
-120.677185,-53.97838,8.801515,outside
0.17125285,-180.76866,3.2099059,drink
-20.072147,79.026245,51.17869,drink
-122.88236,126.541435,-76.71663,drink
86.7857,88.59786,108.55906,outside
-39.57149,42.616524,-37.20317,outside
106.88688,8.501408,-54.937836,drink
-98.29492,99.04963,-89.92564,drink
98.026566,49.244324,-111.900734,drink
11.776506,122.54567,42.631348,drink
64.842964,111.01047,36.390236,outside
-15.145911,190.90457,15.888466,drink
-1.2084764,67.578316,-42.690514,drink
97.40982,40.008522,119.66298,outside
56.923748,35.267227,-28.088913,outside
-6.4658127,-150.76378,-72.12341,menu
-51.137962,120.38168,16.654526,drink
-122.8881,-61.63132,-88.14117,drink
-97.65095,26.95392,-40.080997,outside
-10.635396,184.25348,-23.413273,outside
-49.832874,120.68415,-112.83688,drink
21.875706,12.225651,-128.23659,outside
-49.254623,-46.245995,-37.506733,outside
-63.690796,49.698162,23.795696,outside
-75.36685,-125.89366,-29.825733,drink
21.67279,-150.89734,-35.992775,menu
42.08225,63.222725,59.509174,drink
-24.678526,157.22458,-76.865456,drink
27.12917,-155.62674,55.23761,menu
-115.68773,73.68018,-57.42505,outside
-25.498356,12.648646,-87.75653,drink
157.43793,-36.034695,-19.262932,outside
15.464131,67.572136,45.39994,drink
95.04306,104.81128,41.65069,outside
-86.2462,124.06534,-1.1061003,outside
-150.12923,12.297464,-29.022064,outside
49.897125,164.36024,3.845843,drink
31.548193,165.92699,60.461136,outside
-6.609788,-36.098946,11.239412,outside
-146.56543,-118.27509,-44.338894,outside
-23.493563,102.268196,78.293304,drink
45.82422,146.0887,-7.2523704,drink
67.005005,-158.82982,-10.489796,menu
79.399345,41.782578,149.34222,outside
41.187893,47.19204,-6.7626104,drink
19.93577,97.96796,159.16934,outside
4.3717566,-84.87727,-79.75581,menu
-92.243835,-77.14523,-17.550303,outside
-73.49233,-142.69511,-14.498647,drink
-15.902176,123.142624,-22.416876,outside
-6.239429,-24.582306,53.608017,outside
21.248997,201.5517,24.753874,drink
39.148285,177.77594,-58.869106,outside
93.66073,-1.2752045,2.109512,outside
99.37075,-327.74445,-479.635,drink
75.94377,-52.15636,113.4628,outside
-132.78156,35.02481,-65.570076,outside
5.7694464,-48.111046,-3.022962,outside
1.0806028,67.03758,-159.01137,outside
68.18762,-102.278046,98.93384,menu
27.636332,163.7468,28.91569,menu
-74.59584,-115.863144,43.13572,menu
-96.06659,-137.60327,-59.881863,menu
-8.176034,-150.14037,79.49648,menu
53.54693,-113.7351,114.09811,menu
55.29519,161.56622,-29.466434,menu
-14.522261,-79.1071,-139.12778,menu
-63.92815,-74.907715,-143.37798,menu
-44.129837,-113.0166,72.44682,menu
-50.96843,-129.88461,32.657597,menu
-52.730076,-119.33079,-118.37694,menu
47.790737,-116.620995,73.62516,menu
98.81354,-80.50275,-71.55572,menu
-32.658413,-200.09903,-73.328705,menu
-43.0996,-138.13095,-78.55066,menu
-30.112757,-158.75389,63.45841,menu
19.38432,-51.324604,-118.3834,menu
-2.9462552,-49.914658,-119.29947,menu
-17.851803,-69.4617,62.32424,menu
66.50757,-13.606223,-147.92548,menu
-26.334484,-119.53451,-34.29874,menu
26.71728,-120.730995,109.23585,menu
91.894165,-42.98945,69.64084,menu
-28.684525,-131.24284,-98.53362,menu
22.15462,-121.4643,-108.10027,menu
16.559084,-70.164955,102.84536,menu
-15.365616,-164.87187,107.14276,menu
-26.176294,-146.4858,94.64714,menu
40.39817,-60.71696,41.31436,menu
-34.321552,-75.0467,66.97427,menu
17.802431,-77.346146,-156.51062,menu
-7.345501,-107.1453,-97.95904,menu
93.87435,-98.17144,-111.56853,menu
53.03044,-164.83067,-39.978397,menu
65.55827,-97.89947,-85.20933,menu
-15.963632,-46.621574,-165.3863,menu
74.0834,-23.936047,-94.10058,menu
-5.5699406,-127.18137,-84.59194,menu
1.3020936,-52.63318,-96.74013,menu
-4.746729,-164.51605,46.713516,menu
52.568977,-158.96619,-106.02507,menu
43.78603,-124.516136,-144.56667,menu
-31.095285,-86.48468,-104.388565,menu
81.53868,-46.75345,-18.256163,menu
-45.98815,-180.99446,-79.5584,menu
-24.293833,-6.1454034,-170.56425,menu
-14.232614,-123.95468,-131.483,menu
9.277235,-117.74379,-75.232605,menu
-37.978104,-191.44466,4.851529,menu
-29.282368,-167.82733,-20.755493,menu
3.4009457,-197.50128,-75.362335,menu
112.43579,-71.46718,6.8488665,menu
-82.10367,-81.52379,-141.03404,menu
46.38751,-98.66753,-136.47012,menu
12.006522,-169.12108,84.941536,menu
4.831266,-105.869354,-49.331512,menu
52.382603,-159.51973,-80.65937,menu
-23.045607,-125.30988,-55.993526,menu
-19.754007,-88.495445,78.95987,menu
26.066977,-69.800804,-141.82927,menu
-9.446992,-203.03952,-43.165455,menu
29.010946,-108.902916,-90.07169,menu
56.490185,-101.31263,84.09357,menu
41.700726,-130.35786,-35.19858,menu
50.69631,-81.640686,119.61931,menu
-25.21858,-6.0349927,159.9081,menu
-21.26831,-73.649796,-61.505795,menu
-132.98013,-100.77003,38.70993,menu
19.639223,-82.932106,-103.98342,menu
48.576225,-106.58732,-63.38973,menu
-160.58147,-10.843247,-103.26988,menu
100.34397,133.47772,100.761246,menu
-29.896816,-33.844696,-134.54852,menu
16.819893,-81.06806,-126.029434,menu
-6.575829,-115.8975,-115.59005,menu
-59.31665,-23.10107,63.057987,menu
56.690704,-113.02755,-45.162834,menu
-3.324856,-188.96637,86.97854,menu
-27.997272,-156.54599,-55.50358,menu
91.68872,-46.842064,-117.83651,menu
53.713173,-52.853336,72.506836,menu
-46.532166,-155.23569,-35.949837,menu
-23.782923,-6.3035765,145.76062,menu
4.514974,-149.44948,54.58299,menu
-57.058716,-147.99428,-87.89844,menu
44.693035,-135.45978,-81.13286,menu
-48.535763,-96.68069,143.10878,menu
18.682367,-112.77842,-16.781801,menu
75.779655,-124.2158,-85.05226,menu
-22.06741,-138.1466,-42.396095,menu
-40.19193,-26.575607,-91.75202,menu
35.497353,-122.874306,122.36269,menu
-50.027855,-118.933304,-60.53805,menu
39.172207,-158.8952,-6.1711645,menu
-10.61056,-163.82014,-99.35592,menu
80.8906,-152.85632,-34.14341,menu
61.5599,-123.15552,-105.75413,menu
-128.36243,-84.61972,22.85919,menu
-15.297124,-168.71321,92.8162,menu
10.381661,-126.421616,-31.672173,menu
20.298298,-173.976,-78.56715,menu
36.6029,-15.703499,-190.18329,menu
151.00305,47.819397,35.932747,menu
22.6552,-112.42258,-129.96544,menu
91.75623,-147.5612,9.154705,menu
-14.459864,-202.94786,-5.9478846,menu
-95.86475,-130.14412,-75.45225,menu
-0.80361325,-16.072836,-123.83301,menu
34.57578,-93.3272,-164.21234,menu
-20.951181,-57.169266,-156.09119,menu
92.40724,-152.67766,-43.214035,menu
54.506336,-81.17175,-102.15041,menu
98.41651,77.855125,-23.551088,menu
155.81464,-1.1502429,90.964645,menu
58.562614,-49.520985,-144.20871,menu
-83.889854,-2.3353446,-1.4526182,menu
33.45303,-104.24892,127.70349,menu
-26.637241,-99.138885,28.383017,menu
-52.019344,-152.1265,73.92331,menu
-0.7774707,-42.36326,-141.2193,menu
19.064596,-108.2131,-61.74628,menu
22.49285,-70.45079,82.55256,menu
32.3708,-152.69736,-94.51989,menu
-3.2192032,-100.47075,-163.71231,menu
-20.308914,-178.04596,-72.430405,menu
13.03227,-171.90047,51.97526,menu
26.900488,-149.16481,70.54895,menu
-142.07866,-80.8597,-61.858334,menu
-3.6046562,-126.97183,50.11079,menu
80.874794,-115.404945,75.586044,menu
110.51335,-107.87629,-94.51075,menu
28.398802,-55.352768,135.91882,menu
-11.4188595,-209.32574,-73.61492,menu
-91.75757,-115.163055,79.51862,menu
52.39771,-122.29551,-86.308235,menu
-37.74082,-135.466,15.048434,menu
47.68991,-68.874214,-134.21043,menu
2.509362,-180.47469,103.597946,menu
14.508307,-82.07212,29.00646,menu
-33.63598,-148.09055,75.10188,menu
1.2391381,-153.77014,99.92703,menu
-90.0639,164.92018,71.604034,menu
-6.816412,-151.0112,-24.806433,menu
-10.173842,-190.29767,-59.748608,menu
17.356487,218.13664,-0.75790095,menu
-37.605236,-100.571304,44.626614,menu
27.308027,-150.01077,-111.37857,menu
-8.131958,-160.98537,-41.95413,menu
-50.528683,-135.87791,-56.47463,menu
31.244614,-174.88551,72.699234,menu
-20.963009,-122.4566,70.82155,menu
30.388054,-163.53746,-56.381447,menu
15.49636,-133.87889,-61.20746,menu
36.74976,-125.69586,-57.714188,menu
-89.29219,-127.83363,-90.3385,menu
42.332798,14.837916,-143.90385,menu
-33.242855,-117.58092,-77.812454,menu
131.69167,-49.537697,21.24073,menu
-21.215313,-67.10468,-110.82092,menu
-59.54518,-100.70484,102.0915,menu
-17.991274,-38.98935,-114.68061,menu
64.60146,-108.744095,-122.41405,menu
27.013891,-53.462345,-151.41179,menu
63.77617,-141.00554,-56.281036,menu
-43.625538,-117.35387,-102.14237,menu
-50.054165,-101.90424,90.674545,menu
31.895267,-144.60281,-49.050358,menu
31.672783,-94.43919,92.71779,menu
30.810102,-99.35851,-44.119213,menu
11.948362,-98.31528,-152.15892,menu
3.9481695,-172.66014,-85.71342,menu
-113.01799,47.548626,44.455208,menu
-66.38595,-162.19928,-29.910208,menu
-1.7209811,-71.44217,77.32591,menu
61.520256,-87.91283,-147.01573,menu
72.97153,-88.124756,85.8046,menu
-47.45853,-88.24832,-101.66993,menu
17.680927,-190.50833,-49.0797,menu
68.98638,-46.04199,-114.17509,menu
-43.52586,-98.1402,-73.81314,menu
